Algorithm Name,Function ID,Dimension,Year,Precision,ERT
Line Search - fminbnd,9,2,2009,1e-08,inf
Line Search - fminbnd,9,5,2009,1000.0,60.4666666667
Line Search - fminbnd,9,5,2009,10,444.133333333
Line Search - fminbnd,9,5,2009,0.1,39090.0
Line Search - fminbnd,9,5,2009,0.001,inf
Line Search - fminbnd,9,5,2009,1e-05,inf
Line Search - fminbnd,9,5,2009,1e-08,inf
Line Search - fminbnd,9,10,2009,1000.0,230.4
Line Search - fminbnd,9,10,2009,10,10280.1428571
Line Search - fminbnd,9,10,2009,0.1,740583.5
Line Search - fminbnd,9,10,2009,0.001,inf
Line Search - fminbnd,9,10,2009,1e-05,inf
Line Search - fminbnd,9,10,2009,1e-08,inf
Line Search - fminbnd,9,20,2009,1000.0,739.533333333
Line Search - fminbnd,9,20,2009,10,89446.0
Line Search - fminbnd,9,20,2009,0.1,inf
Line Search - fminbnd,9,20,2009,0.001,inf
Line Search - fminbnd,9,20,2009,1e-05,inf
Line Search - fminbnd,9,20,2009,1e-08,inf
Line Search - fminbnd,10,2,2009,1000.0,10.2666666667
Line Search - fminbnd,10,2,2009,10,22864.2857143
Line Search - fminbnd,10,2,2009,0.1,inf
Line Search - fminbnd,10,2,2009,0.001,inf
Line Search - fminbnd,10,2,2009,1e-05,inf
Line Search - fminbnd,10,2,2009,1e-08,inf
Line Search - fminbnd,10,5,2009,1000.0,16045.1428571
Line Search - fminbnd,10,5,2009,10,inf
Line Search - fminbnd,10,5,2009,0.1,inf
Line Search - fminbnd,10,5,2009,0.001,inf
Line Search - fminbnd,10,5,2009,1e-05,inf
Line Search - fminbnd,10,5,2009,1e-08,inf
Line Search - fminbnd,10,10,2009,1000.0,204019.5
Line Search - fminbnd,10,10,2009,10,inf
Line Search - fminbnd,10,10,2009,0.1,inf
Line Search - fminbnd,10,10,2009,0.001,inf
Line Search - fminbnd,10,10,2009,1e-05,inf
Line Search - fminbnd,10,10,2009,1e-08,inf
Line Search - fminbnd,10,20,2009,1000.0,542199.0
Line Search - fminbnd,10,20,2009,10,inf
Line Search - fminbnd,10,20,2009,0.1,inf
Line Search - fminbnd,10,20,2009,0.001,inf
Line Search - fminbnd,10,20,2009,1e-05,inf
Line Search - fminbnd,10,20,2009,1e-08,inf
Line Search - fminbnd,11,2,2009,1000.0,19.8
Line Search - fminbnd,11,2,2009,10,17521.0
Line Search - fminbnd,11,2,2009,0.1,280013.0
Line Search - fminbnd,11,2,2009,0.001,inf
Line Search - fminbnd,11,2,2009,1e-05,inf
Line Search - fminbnd,11,2,2009,1e-08,inf
Line Search - fminbnd,11,5,2009,1000.0,33.2
Line Search - fminbnd,11,5,2009,10,inf
Line Search - fminbnd,11,5,2009,0.1,inf
Line Search - fminbnd,11,5,2009,0.001,inf
Line Search - fminbnd,11,5,2009,1e-05,inf
Line Search - fminbnd,11,5,2009,1e-08,inf
Line Search - fminbnd,11,10,2009,1000.0,43.6666666667
Line Search - fminbnd,11,10,2009,10,inf
Line Search - fminbnd,11,10,2009,0.1,inf
Line Search - fminbnd,11,10,2009,0.001,inf
Line Search - fminbnd,11,10,2009,1e-05,inf
Line Search - fminbnd,11,10,2009,1e-08,inf
Line Search - fminbnd,11,20,2009,1000.0,53.6
Line Search - fminbnd,11,20,2009,10,inf
Line Search - fminbnd,11,20,2009,0.1,inf
Line Search - fminbnd,11,20,2009,0.001,inf
Line Search - fminbnd,11,20,2009,1e-05,inf
Line Search - fminbnd,11,20,2009,1e-08,inf
Line Search - fminbnd,12,2,2009,1000.0,17.0666666667
Line Search - fminbnd,12,2,2009,10,19954.75
Line Search - fminbnd,12,2,2009,0.1,57954.25
Line Search - fminbnd,12,2,2009,0.001,60177.0
Line Search - fminbnd,12,2,2009,1e-05,62537.75
Line Search - fminbnd,12,2,2009,1e-08,280477.0
Line Search - fminbnd,12,5,2009,1000.0,223.933333333
Line Search - fminbnd,12,5,2009,10,33579.4444444
Line Search - fminbnd,12,5,2009,0.1,700375.0
Line Search - fminbnd,12,5,2009,0.001,inf
Line Search - fminbnd,12,5,2009,1e-05,inf
Line Search - fminbnd,12,5,2009,1e-08,inf
Line Search - fminbnd,12,10,2009,1000.0,548.8
Line Search - fminbnd,12,10,2009,10,50668.6
Line Search - fminbnd,12,10,2009,0.1,1400768.0
Line Search - fminbnd,12,10,2009,0.001,1400862.0
Line Search - fminbnd,12,10,2009,1e-05,inf
Line Search - fminbnd,12,10,2009,1e-08,inf
Line Search - fminbnd,12,20,2009,1000.0,1464.53333333
Line Search - fminbnd,12,20,2009,10,101483.3
Line Search - fminbnd,12,20,2009,0.1,inf
Line Search - fminbnd,12,20,2009,0.001,inf
Line Search - fminbnd,12,20,2009,1e-05,inf
Line Search - fminbnd,12,20,2009,1e-08,inf
Line Search - fminbnd,13,2,2009,1000.0,1.0
Line Search - fminbnd,13,2,2009,10,1170.06666667
Line Search - fminbnd,13,2,2009,0.1,7735.0
Line Search - fminbnd,13,2,2009,0.001,60059.75
Line Search - fminbnd,13,2,2009,1e-05,inf
Line Search - fminbnd,13,2,2009,1e-08,inf
Line Search - fminbnd,13,5,2009,1000.0,39.5333333333
Line Search - fminbnd,13,5,2009,10,4309.86666667
Line Search - fminbnd,13,5,2009,0.1,135769.4
Line Search - fminbnd,13,5,2009,0.001,inf
Line Search - fminbnd,13,5,2009,1e-05,inf
Line Search - fminbnd,13,5,2009,1e-08,inf
Line Search - fminbnd,13,10,2009,1000.0,105.8
Line Search - fminbnd,13,10,2009,10,10738.4666667
Line Search - fminbnd,13,10,2009,0.1,141505.75
Line Search - fminbnd,13,10,2009,0.001,inf
Line Search - fminbnd,13,10,2009,1e-05,inf
Line Search - fminbnd,13,10,2009,1e-08,inf
Line Search - fminbnd,13,20,2009,1000.0,397.933333333
Line Search - fminbnd,13,20,2009,10,12224.8666667
Line Search - fminbnd,13,20,2009,0.1,187192.6
Line Search - fminbnd,13,20,2009,0.001,2928426.0
Line Search - fminbnd,13,20,2009,1e-05,inf
Line Search - fminbnd,13,20,2009,1e-08,inf
Line Search - fminbnd,14,2,2009,1000.0,1.0
Line Search - fminbnd,14,2,2009,10,6.6
Line Search - fminbnd,14,2,2009,0.1,48.3333333333
Line Search - fminbnd,14,2,2009,0.001,2871.73333333
Line Search - fminbnd,14,2,2009,1e-05,inf
Line Search - fminbnd,14,2,2009,1e-08,inf
Line Search - fminbnd,14,5,2009,1000.0,1.0
Line Search - fminbnd,14,5,2009,10,57.4
Line Search - fminbnd,14,5,2009,0.1,247.533333333
Line Search - fminbnd,14,5,2009,0.001,9742.26666667
Line Search - fminbnd,14,5,2009,1e-05,inf
Line Search - fminbnd,14,5,2009,1e-08,inf
Line Search - fminbnd,14,10,2009,1000.0,1.0
Line Search - fminbnd,14,10,2009,10,275.8
Line Search - fminbnd,14,10,2009,0.1,745.0
Line Search - fminbnd,14,10,2009,0.001,20301.4666667
Line Search - fminbnd,14,10,2009,1e-05,inf
Line Search - fminbnd,14,10,2009,1e-08,inf
Line Search - fminbnd,14,20,2009,1000.0,1.0
Line Search - fminbnd,14,20,2009,10,630.266666667
Line Search - fminbnd,14,20,2009,0.1,1697.4
Line Search - fminbnd,14,20,2009,0.001,53595.0666667
Line Search - fminbnd,14,20,2009,1e-05,inf
Line Search - fminbnd,14,20,2009,1e-08,inf
Line Search - fminbnd,15,2,2009,1000.0,1.06666666667
Line Search - fminbnd,15,2,2009,10,137.6
Line Search - fminbnd,15,2,2009,0.1,37525.2
Line Search - fminbnd,15,2,2009,0.001,73280.3333333
Line Search - fminbnd,15,2,2009,1e-05,inf
Line Search - fminbnd,15,2,2009,1e-08,inf
Line Search - fminbnd,15,5,2009,1000.0,1.0
Line Search - fminbnd,15,5,2009,10,18101.8571429
Line Search - fminbnd,15,5,2009,0.1,inf
Line Search - fminbnd,15,5,2009,0.001,inf
Line Search - fminbnd,15,5,2009,1e-05,inf
Line Search - fminbnd,15,5,2009,1e-08,inf
Line Search - fminbnd,15,10,2009,1000.0,14.0666666667
Line Search - fminbnd,15,10,2009,10,inf
Line Search - fminbnd,15,10,2009,0.1,inf
Line Search - fminbnd,15,10,2009,0.001,inf
Line Search - fminbnd,15,10,2009,1e-05,inf
Line Search - fminbnd,15,10,2009,1e-08,inf
Line Search - fminbnd,15,20,2009,1000.0,157.4
Line Search - fminbnd,15,20,2009,10,inf
Line Search - fminbnd,15,20,2009,0.1,inf
Line Search - fminbnd,15,20,2009,0.001,inf
Line Search - fminbnd,15,20,2009,1e-05,inf
Line Search - fminbnd,15,20,2009,1e-08,inf
Line Search - fminbnd,16,2,2009,1000.0,1.0
Line Search - fminbnd,16,2,2009,10,50.8
Line Search - fminbnd,16,2,2009,0.1,943.666666667
Line Search - fminbnd,16,2,2009,0.001,5053.76923077
Line Search - fminbnd,16,2,2009,1e-05,15746.0
Line Search - fminbnd,16,2,2009,1e-08,58318.3333333
Line Search - fminbnd,16,5,2009,1000.0,1.0
Line Search - fminbnd,16,5,2009,10,386.8
Line Search - fminbnd,16,5,2009,0.1,354178.0
Line Search - fminbnd,16,5,2009,0.001,inf
Line Search - fminbnd,16,5,2009,1e-05,inf
Line Search - fminbnd,16,5,2009,1e-08,inf
Line Search - fminbnd,16,10,2009,1000.0,1.0
Line Search - fminbnd,16,10,2009,10,3377.4
Line Search - fminbnd,16,10,2009,0.1,inf
Line Search - fminbnd,16,10,2009,0.001,inf
Line Search - fminbnd,16,10,2009,1e-05,inf
Line Search - fminbnd,16,10,2009,1e-08,inf
Line Search - fminbnd,16,20,2009,1000.0,1.0
Line Search - fminbnd,16,20,2009,10,221373.125
Line Search - fminbnd,16,20,2009,0.1,inf
Line Search - fminbnd,16,20,2009,0.001,inf
Line Search - fminbnd,16,20,2009,1e-05,inf
Line Search - fminbnd,16,20,2009,1e-08,inf
Line Search - fminbnd,17,2,2009,1000.0,1.0
Line Search - fminbnd,17,2,2009,10,14.4
Line Search - fminbnd,17,2,2009,0.1,969.666666667
Line Search - fminbnd,17,2,2009,0.001,inf
Line Search - fminbnd,17,2,2009,1e-05,inf
Line Search - fminbnd,17,2,2009,1e-08,inf
Line Search - fminbnd,17,5,2009,1000.0,1.0
Line Search - fminbnd,17,5,2009,10,1236.46666667
Line Search - fminbnd,17,5,2009,0.1,157382.0
Line Search - fminbnd,17,5,2009,0.001,inf
Line Search - fminbnd,17,5,2009,1e-05,inf
Line Search - fminbnd,17,5,2009,1e-08,inf
Line Search - fminbnd,17,10,2009,1000.0,1.0
Line Search - fminbnd,17,10,2009,10,920.066666667
Line Search - fminbnd,17,10,2009,0.1,inf
Line Search - fminbnd,17,10,2009,0.001,inf
Line Search - fminbnd,17,10,2009,1e-05,inf
Line Search - fminbnd,17,10,2009,1e-08,inf
Line Search - fminbnd,17,20,2009,1000.0,1.0
Line Search - fminbnd,17,20,2009,10,62492.4166667
Line Search - fminbnd,17,20,2009,0.1,inf
Line Search - fminbnd,17,20,2009,0.001,inf
Line Search - fminbnd,17,20,2009,1e-05,inf
Line Search - fminbnd,17,20,2009,1e-08,inf
Line Search - fminbnd,18,2,2009,1000.0,2.13333333333
Line Search - fminbnd,18,2,2009,10,24.1333333333
Line Search - fminbnd,18,2,2009,0.1,4661.69230769
Line Search - fminbnd,18,2,2009,0.001,inf
Line Search - fminbnd,18,2,2009,1e-05,inf
Line Search - fminbnd,18,2,2009,1e-08,inf
Line Search - fminbnd,18,5,2009,1000.0,1.0
Line Search - fminbnd,18,5,2009,10,6578.13333333
Line Search - fminbnd,18,5,2009,0.1,inf
Line Search - fminbnd,18,5,2009,0.001,inf
Line Search - fminbnd,18,5,2009,1e-05,inf
Line Search - fminbnd,18,5,2009,1e-08,inf
Line Search - fminbnd,18,10,2009,1000.0,1.0
Line Search - fminbnd,18,10,2009,10,50329.3846154
Line Search - fminbnd,18,10,2009,0.1,inf
Line Search - fminbnd,18,10,2009,0.001,inf
Line Search - fminbnd,18,10,2009,1e-05,inf
Line Search - fminbnd,18,10,2009,1e-08,inf
Line Search - fminbnd,18,20,2009,1000.0,2.2
Line Search - fminbnd,18,20,2009,10,2804058.0
Line Search - fminbnd,18,20,2009,0.1,inf
Line Search - fminbnd,18,20,2009,0.001,inf
Line Search - fminbnd,18,20,2009,1e-05,inf
Line Search - fminbnd,18,20,2009,1e-08,inf
Line Search - fminbnd,19,2,2009,1000.0,1.0
Line Search - fminbnd,19,2,2009,10,9.4
Line Search - fminbnd,19,2,2009,0.1,267.0
Line Search - fminbnd,19,2,2009,0.001,15837.25
Line Search - fminbnd,19,2,2009,1e-05,77442.5
Line Search - fminbnd,19,2,2009,1e-08,inf
Line Search - fminbnd,19,5,2009,1000.0,1.0
Line Search - fminbnd,19,5,2009,10,54.2
Line Search - fminbnd,19,5,2009,0.1,inf
Line Search - fminbnd,19,5,2009,0.001,inf
Line Search - fminbnd,19,5,2009,1e-05,inf
Line Search - fminbnd,19,5,2009,1e-08,inf
Line Search - fminbnd,19,10,2009,1000.0,1.0
Line Search - fminbnd,19,10,2009,10,200.2
Line Search - fminbnd,19,10,2009,0.1,inf
Line Search - fminbnd,19,10,2009,0.001,inf
Line Search - fminbnd,19,10,2009,1e-05,inf
Line Search - fminbnd,19,10,2009,1e-08,inf
Line Search - fminbnd,19,20,2009,1000.0,1.0
Line Search - fminbnd,19,20,2009,10,1173.26666667
Line Search - fminbnd,19,20,2009,0.1,inf
Line Search - fminbnd,19,20,2009,0.001,inf
Line Search - fminbnd,19,20,2009,1e-05,inf
Line Search - fminbnd,19,20,2009,1e-08,inf
Line Search - fminbnd,20,2,2009,1000.0,14.4
Line Search - fminbnd,20,2,2009,10,24.4666666667
Line Search - fminbnd,20,2,2009,0.1,inf
Line Search - fminbnd,20,2,2009,0.001,inf
Line Search - fminbnd,20,2,2009,1e-05,inf
Line Search - fminbnd,20,2,2009,1e-08,inf
Line Search - fminbnd,20,5,2009,1000.0,78.9333333333
Line Search - fminbnd,20,5,2009,10,130.4
Line Search - fminbnd,20,5,2009,0.1,inf
Line Search - fminbnd,20,5,2009,0.001,inf
Line Search - fminbnd,20,5,2009,1e-05,inf
Line Search - fminbnd,20,5,2009,1e-08,inf
Line Search - fminbnd,20,10,2009,1000.0,246.933333333
Line Search - fminbnd,20,10,2009,10,406.2
Line Search - fminbnd,20,10,2009,0.1,inf
Line Search - fminbnd,20,10,2009,0.001,inf
Line Search - fminbnd,20,10,2009,1e-05,inf
Line Search - fminbnd,20,10,2009,1e-08,inf
Line Search - fminbnd,20,20,2009,1000.0,629.8
Line Search - fminbnd,20,20,2009,10,934.4
Line Search - fminbnd,20,20,2009,0.1,inf
Line Search - fminbnd,20,20,2009,0.001,inf
Line Search - fminbnd,20,20,2009,1e-05,inf
Line Search - fminbnd,20,20,2009,1e-08,inf
Line Search - fminbnd,21,2,2009,1000.0,1.0
Line Search - fminbnd,21,2,2009,10,3.46666666667
Line Search - fminbnd,21,2,2009,0.1,3528.93333333
Line Search - fminbnd,21,2,2009,0.001,13447.6
Line Search - fminbnd,21,2,2009,1e-05,23589.8571429
Line Search - fminbnd,21,2,2009,1e-08,76510.6666667
Line Search - fminbnd,21,5,2009,1000.0,1.0
Line Search - fminbnd,21,5,2009,10,1228.6
Line Search - fminbnd,21,5,2009,0.1,64877.4444444
Line Search - fminbnd,21,5,2009,0.001,75743.25
Line Search - fminbnd,21,5,2009,1e-05,76293.375
Line Search - fminbnd,21,5,2009,1e-08,77393.5
Line Search - fminbnd,21,10,2009,1000.0,1.0
Line Search - fminbnd,21,10,2009,10,12905.8
Line Search - fminbnd,21,10,2009,0.1,730587.0
Line Search - fminbnd,21,10,2009,0.001,731419.5
Line Search - fminbnd,21,10,2009,1e-05,732399.5
Line Search - fminbnd,21,10,2009,1e-08,734272.5
Line Search - fminbnd,21,20,2009,1000.0,1.0
Line Search - fminbnd,21,20,2009,10,16834.8666667
Line Search - fminbnd,21,20,2009,0.1,279231.0
Line Search - fminbnd,21,20,2009,0.001,280834.857143
Line Search - fminbnd,21,20,2009,1e-05,282843.571429
Line Search - fminbnd,21,20,2009,1e-08,286602.0
Line Search - fminbnd,22,2,2009,1000.0,1.0
Line Search - fminbnd,22,2,2009,10,7.06666666667
Line Search - fminbnd,22,2,2009,0.1,851.333333333
Line Search - fminbnd,22,2,2009,0.001,12171.8
Line Search - fminbnd,22,2,2009,1e-05,20043.0
Line Search - fminbnd,22,2,2009,1e-08,286162.0
Line Search - fminbnd,22,5,2009,1000.0,1.0
Line Search - fminbnd,22,5,2009,10,940.933333333
Line Search - fminbnd,22,5,2009,0.1,27233.0
Line Search - fminbnd,22,5,2009,0.001,62732.375
Line Search - fminbnd,22,5,2009,1e-05,126585.0
Line Search - fminbnd,22,5,2009,1e-08,361772.0
Line Search - fminbnd,22,10,2009,1000.0,1.0
Line Search - fminbnd,22,10,2009,10,17012.1428571
Line Search - fminbnd,22,10,2009,0.1,303907.0
Line Search - fminbnd,22,10,2009,0.001,323027.25
Line Search - fminbnd,22,10,2009,1e-05,351341.0
Line Search - fminbnd,22,10,2009,1e-08,1497546.0
Line Search - fminbnd,22,20,2009,1000.0,1.0
Line Search - fminbnd,22,20,2009,10,27370.3333333
Line Search - fminbnd,22,20,2009,0.1,859223.666667
Line Search - fminbnd,22,20,2009,0.001,887553.666667
Line Search - fminbnd,22,20,2009,1e-05,923927.333333
Line Search - fminbnd,22,20,2009,1e-08,991103.666667
Line Search - fminbnd,23,2,2009,1000.0,1.0
Line Search - fminbnd,23,2,2009,10,10.0
Line Search - fminbnd,23,2,2009,0.1,7032.84615385
Line Search - fminbnd,23,2,2009,0.001,58935.0
Line Search - fminbnd,23,2,2009,1e-05,inf
Line Search - fminbnd,23,2,2009,1e-08,inf
Line Search - fminbnd,23,5,2009,1000.0,1.0
Line Search - fminbnd,23,5,2009,10,5.33333333333
Line Search - fminbnd,23,5,2009,0.1,inf
Line Search - fminbnd,23,5,2009,0.001,inf
Line Search - fminbnd,23,5,2009,1e-05,inf
Line Search - fminbnd,23,5,2009,1e-08,inf
Line Search - fminbnd,23,10,2009,1000.0,1.0
Line Search - fminbnd,23,10,2009,10,6.0
Line Search - fminbnd,23,10,2009,0.1,inf
Line Search - fminbnd,23,10,2009,0.001,inf
Line Search - fminbnd,23,10,2009,1e-05,inf
Line Search - fminbnd,23,10,2009,1e-08,inf
Line Search - fminbnd,23,20,2009,1000.0,1.0
Line Search - fminbnd,23,20,2009,10,14.0666666667
Line Search - fminbnd,23,20,2009,0.1,inf
Line Search - fminbnd,23,20,2009,0.001,inf
Line Search - fminbnd,23,20,2009,1e-05,inf
Line Search - fminbnd,23,20,2009,1e-08,inf
Line Search - fminbnd,24,2,2009,1000.0,1.0
Line Search - fminbnd,24,2,2009,10,51.6666666667
Line Search - fminbnd,24,2,2009,0.1,inf
Line Search - fminbnd,24,2,2009,0.001,inf
Line Search - fminbnd,24,2,2009,1e-05,inf
Line Search - fminbnd,24,2,2009,1e-08,inf
Line Search - fminbnd,24,5,2009,1000.0,1.0
Line Search - fminbnd,24,5,2009,10,14804.5333333
Line Search - fminbnd,24,5,2009,0.1,inf
Line Search - fminbnd,24,5,2009,0.001,inf
Line Search - fminbnd,24,5,2009,1e-05,inf
Line Search - fminbnd,24,5,2009,1e-08,inf
Line Search - fminbnd,24,10,2009,1000.0,1.0
Line Search - fminbnd,24,10,2009,10,inf
Line Search - fminbnd,24,10,2009,0.1,inf
Line Search - fminbnd,24,10,2009,0.001,inf
Line Search - fminbnd,24,10,2009,1e-05,inf
Line Search - fminbnd,24,10,2009,1e-08,inf
Line Search - fminbnd,24,20,2009,1000.0,7.13333333333
Line Search - fminbnd,24,20,2009,10,inf
Line Search - fminbnd,24,20,2009,0.1,inf
Line Search - fminbnd,24,20,2009,0.001,inf
Line Search - fminbnd,24,20,2009,1e-05,inf
Line Search - fminbnd,24,20,2009,1e-08,inf
Line Search - STEP,1,2,2009,1000.0,1.0
Line Search - STEP,1,2,2009,10,82.4666666667
Line Search - STEP,1,2,2009,0.1,352.0
Line Search - STEP,1,2,2009,0.001,409.6
Line Search - STEP,1,2,2009,1e-05,412.2
Line Search - STEP,1,2,2009,1e-08,417.133333333
Line Search - STEP,1,5,2009,1000.0,1.0
Line Search - STEP,1,5,2009,10,1016.4
Line Search - STEP,1,5,2009,0.1,1578.26666667
Line Search - STEP,1,5,2009,0.001,1609.33333333
Line Search - STEP,1,5,2009,1e-05,1612.66666667
Line Search - STEP,1,5,2009,1e-08,1617.46666667
Line Search - STEP,1,10,2009,1000.0,1.0
Line Search - STEP,1,10,2009,10,3043.06666667
Line Search - STEP,1,10,2009,0.1,3604.8
Line Search - STEP,1,10,2009,0.001,3608.8
Line Search - STEP,1,10,2009,1e-05,3611.8
Line Search - STEP,1,10,2009,1e-08,3617.26666667
Line Search - STEP,1,20,2009,1000.0,1.0
Line Search - STEP,1,20,2009,10,7069.73333333
Line Search - STEP,1,20,2009,0.1,7578.86666667
Line Search - STEP,1,20,2009,0.001,7608.53333333
Line Search - STEP,1,20,2009,1e-05,7612.33333333
Line Search - STEP,1,20,2009,1e-08,7617.06666667
Line Search - STEP,2,2,2009,1000.0,141.733333333
Line Search - STEP,2,2,2009,10,156.4
Line Search - STEP,2,2,2009,0.1,194.333333333
Line Search - STEP,2,2,2009,0.001,200.933333333
Line Search - STEP,2,2,2009,1e-05,205.133333333
Line Search - STEP,2,2,2009,1e-08,210.4
Line Search - STEP,2,5,2009,1000.0,1228.4
Line Search - STEP,2,5,2009,10,1347.33333333
Line Search - STEP,2,5,2009,0.1,1381.86666667
Line Search - STEP,2,5,2009,0.001,1384.93333333
Line Search - STEP,2,5,2009,1e-05,1387.93333333
Line Search - STEP,2,5,2009,1e-08,1394.46666667
Line Search - STEP,2,10,2009,1000.0,2809.86666667
Line Search - STEP,2,10,2009,10,2979.46666667
Line Search - STEP,2,10,2009,0.1,3059.73333333
Line Search - STEP,2,10,2009,0.001,3061.73333333
Line Search - STEP,2,10,2009,1e-05,3067.0
Line Search - STEP,2,10,2009,1e-08,3071.93333333
Line Search - STEP,2,20,2009,1000.0,6384.8
Line Search - STEP,2,20,2009,10,6547.86666667
Line Search - STEP,2,20,2009,0.1,6593.13333333
Line Search - STEP,2,20,2009,0.001,6596.2
Line Search - STEP,2,20,2009,1e-05,6599.93333333
Line Search - STEP,2,20,2009,1e-08,6920.4
Line Search - STEP,3,2,2009,1000.0,27.6666666667
Line Search - STEP,3,2,2009,10,355.333333333
Line Search - STEP,3,2,2009,0.1,445.0
Line Search - STEP,3,2,2009,0.001,450.066666667
Line Search - STEP,3,2,2009,1e-05,454.066666667
Line Search - STEP,3,2,2009,1e-08,465.466666667
Line Search - STEP,3,5,2009,1000.0,81.0
Line Search - STEP,3,5,2009,10,1552.53333333
Line Search - STEP,3,5,2009,0.1,1637.2
Line Search - STEP,3,5,2009,0.001,1645.93333333
Line Search - STEP,3,5,2009,1e-05,1650.33333333
Line Search - STEP,3,5,2009,1e-08,1657.33333333
Line Search - STEP,3,10,2009,1000.0,1334.66666667
Line Search - STEP,3,10,2009,10,3578.6
Line Search - STEP,3,10,2009,0.1,3608.73333333
Line Search - STEP,3,10,2009,0.001,3641.86666667
Line Search - STEP,3,10,2009,1e-05,3646.2
Line Search - STEP,3,10,2009,1e-08,3654.93333333
Line Search - STEP,3,20,2009,1000.0,4001.53333333
Line Search - STEP,3,20,2009,10,7498.73333333
Line Search - STEP,3,20,2009,0.1,7634.73333333
Line Search - STEP,3,20,2009,0.001,7642.66666667
Line Search - STEP,3,20,2009,1e-05,7645.86666667
Line Search - STEP,3,20,2009,1e-08,7652.8
Line Search - STEP,4,2,2009,1000.0,1.0
Line Search - STEP,4,2,2009,10,407.266666667
Line Search - STEP,4,2,2009,0.1,459.333333333
Line Search - STEP,4,2,2009,0.001,522.733333333
Line Search - STEP,4,2,2009,1e-05,543.666666667
Line Search - STEP,4,2,2009,1e-08,568.733333333
Line Search - STEP,4,5,2009,1000.0,321.533333333
Line Search - STEP,4,5,2009,10,1612.13333333
Line Search - STEP,4,5,2009,0.1,1688.0
Line Search - STEP,4,5,2009,0.001,1817.26666667
Line Search - STEP,4,5,2009,1e-05,1885.86666667
Line Search - STEP,4,5,2009,1e-08,14408.0833333
Line Search - STEP,4,10,2009,1000.0,668.066666667
Line Search - STEP,4,10,2009,10,3562.0
Line Search - STEP,4,10,2009,0.1,3660.4
Line Search - STEP,4,10,2009,0.001,3706.86666667
Line Search - STEP,4,10,2009,1e-05,3744.2
Line Search - STEP,4,10,2009,1e-08,28769.6666667
Line Search - STEP,4,20,2009,1000.0,4402.73333333
Line Search - STEP,4,20,2009,10,7607.73333333
Line Search - STEP,4,20,2009,0.1,7666.26666667
Line Search - STEP,4,20,2009,0.001,7700.0
Line Search - STEP,4,20,2009,1e-05,7758.4
Line Search - STEP,4,20,2009,1e-08,141064.666667
Line Search - STEP,5,2,2009,1000.0,1.0
Line Search - STEP,5,2,2009,10,214.733333333
Line Search - STEP,5,2,2009,0.1,401.6
Line Search - STEP,5,2,2009,0.001,401.6
Line Search - STEP,5,2,2009,1e-05,401.6
Line Search - STEP,5,2,2009,1e-08,401.6
Line Search - STEP,5,5,2009,1000.0,1.0
Line Search - STEP,5,5,2009,10,1414.86666667
Line Search - STEP,5,5,2009,0.1,1601.6
Line Search - STEP,5,5,2009,0.001,1601.6
Line Search - STEP,5,5,2009,1e-05,1601.6
Line Search - STEP,5,5,2009,1e-08,1601.6
Line Search - STEP,5,10,2009,1000.0,1.0
Line Search - STEP,5,10,2009,10,3334.93333333
Line Search - STEP,5,10,2009,0.1,3601.66666667
Line Search - STEP,5,10,2009,0.001,3601.66666667
Line Search - STEP,5,10,2009,1e-05,3601.66666667
Line Search - STEP,5,10,2009,1e-08,3601.66666667
Line Search - STEP,5,20,2009,1000.0,1.0
Line Search - STEP,5,20,2009,10,7494.93333333
Line Search - STEP,5,20,2009,0.1,7601.66666667
Line Search - STEP,5,20,2009,0.001,7601.66666667
Line Search - STEP,5,20,2009,1e-05,7601.66666667
Line Search - STEP,5,20,2009,1e-08,7601.66666667
Line Search - STEP,6,2,2009,1000.0,87.7333333333
Line Search - STEP,6,2,2009,10,11565.8
Line Search - STEP,6,2,2009,0.1,15381.1
Line Search - STEP,6,2,2009,0.001,47495.6
Line Search - STEP,6,2,2009,1e-05,inf
Line Search - STEP,6,2,2009,1e-08,inf
Line Search - STEP,6,5,2009,1000.0,1829.8
Line Search - STEP,6,5,2009,10,46568.0
Line Search - STEP,6,5,2009,0.1,83300.1428571
Line Search - STEP,6,5,2009,0.001,350808.0
Line Search - STEP,6,5,2009,1e-05,inf
Line Search - STEP,6,5,2009,1e-08,inf
Line Search - STEP,6,10,2009,1000.0,3426.8
Line Search - STEP,6,10,2009,10,240597.6
Line Search - STEP,6,10,2009,0.1,inf
Line Search - STEP,6,10,2009,0.001,inf
Line Search - STEP,6,10,2009,1e-05,inf
Line Search - STEP,6,10,2009,1e-08,inf
Line Search - STEP,6,20,2009,1000.0,11046.2666667
Line Search - STEP,6,20,2009,10,2972137.0
Line Search - STEP,6,20,2009,0.1,inf
Line Search - STEP,6,20,2009,0.001,inf
Line Search - STEP,6,20,2009,1e-05,inf
Line Search - STEP,6,20,2009,1e-08,inf
Line Search - STEP,7,2,2009,1000.0,28.0666666667
Line Search - STEP,7,2,2009,10,830.733333333
